"id","name","latitude","longitude"
"858","1961E3","43.6199161864814","3.87402811864183"
"859","1961E4","43.617017911827","3.87259154422998"
"860","1961E5","43.6194133223069","3.87371768707317"
"861","1961FC","43.6196819252714","3.88373274280229"
"862","194B28","43.5782136825721","3.86871156337952"
"863","194B26","43.6363283021809","3.83777731575879"
"864","195279","43.6064207891805","3.86864917946832"
"865","195283","43.6035577169233","3.86762167908375"
"866","195280","43.601775366884","3.8738353780177"
"867","195281","43.6133867378943","3.89181710237597"
"868","195282","43.6062004825957","3.87108491097399"
"869","19527D","43.6048479582432","3.86731642447558"
"870","19527E","43.6025223865066","3.86791891039911"
"871","19527F","43.6363952210476","3.83742363330737"
"872","19526E","43.6163048481624","3.88415371354154"
"873","19527B","43.6062229618069","3.87109225049528"
"874","19527C","43.6375258873572","3.83561667495837"
"875","194B13","43.6125673422335","3.89334560377949"
"876","194B12","43.6380425464303","3.83558399736955"
"877","194B11","43.6359006301584","3.83900649218799"
"878","194B10","43.6101524587083","3.89131449333865"
"879","194B0F","43.603218108881","3.88272166903141"
"880","194B0E","43.6379820212128","3.83546266632106"
"881","194B0D","43.6363761324265","3.83872524694607"
"882","194B0C","43.6365104508232","3.83910867700195"
"883","194B0B","43.6364865652562","3.83909150526699"
"884","194B0A","43.6365359261126","3.83913006012153"
"885","194B14","43.6353677987481","3.8281225677174"
"886","194B15","43.6101714090373","3.88852610062736"
"887","194B16","43.6061690575574","3.8710724690925"
"888","194B17","43.6364391","3.8372061"
"889","194B18","43.6370821997793","3.83604415900083"
"890","194B19","43.6071845802206","3.88441192850303"
"891","194B1A","43.6101496845467","3.89126298632107"
"892","194B1B","43.6364177741818","3.83726973660191"
"893","194B1C","43.6030146524276","3.87067141615682"
"894","194B1D","43.6363673373673","3.83774433641247"
"895","194B05","43.6008283774172","3.88049194263522"
"896","194B04","43.5841759349827","3.85949798063075"
"897","194B03","43.5821201365204","3.86082029936961"
"898","194B09","43.6040957743845","3.87474451106334"
"899","194B08","43.5840806804949","3.85958469467926"
"900","194B06","43.6022273640629","3.86942187916429"
"901","194B00","43.6064621067957","3.87194015914383"
"902","194AFF","43.6333111426564","3.83315898734611"
"903","194B02","43.5808883768445","3.85766110308248"
"904","194B01","43.6372785445142","3.83579705709963"
"905","194B07","43.6102009","3.8714615"
"906","194B98","43.5877579003955","3.8708708103585"
"907","194B99","43.5902063326043","3.86502897533705"
"908","194B9A","43.6169007804665","3.88484885822231"
"909","194B9B","43.5904862789408","3.86701823959322"
"910","194B9C","43.6154835170482","3.88082188202634"
"911","194B9D","43.6309297137695","3.83435372698557"
"912","19527A","43.6177805729183","3.89003028593777"
"913","19529A","43.6301698080458","3.83604756891236"
"914","1952EE","43.5821577199517","3.86084737319982"
"915","1952EF","43.5864346678505","3.85496615907266"
"916","1952F0","43.6178214665426","3.88206499240789"
"917","1952F1","43.5904728748995","3.86709299945824"
"918","1952F2","43.5822226465282","3.85797090919709"
"919","1952F3","43.6380191845592","3.83543551713115"
"920","1952F4","43.6010597482423","3.86547843836388"
"921","1952F5","43.6319902558479","3.83373907303803"
"922","1952F6","43.6326366190912","3.83333675216943"
"923","1952F7","43.616682363554","3.89272942786238"
"924","1952F8","43.5954818808214","3.86695666306957"
"925","1952F9","43.6179508601826","3.89158061361786"
"926","1952FA","43.6354050034545","3.82810215254358"
"927","1952FB","43.5861629658725","3.85364745643676"
"928","1952FC","43.5869754485628","3.87310885967554"
"929","1952FD","43.5796164997895","3.85669779436171"
"930","1952FE","43.5889169170783","3.86459644664694"
"931","1952FF","43.6178456137172","3.89190203762075"
"932","195300","43.5869924547241","3.87318829172023"
"933","195301","43.630336517727","3.83499630895699"
"934","195302","43.6166294552987","3.88023712778624"
"935","195303","43.6250981978032","3.87557814875322"
"936","195304","43.6033673431168","3.8736317795865"
"937","195305","43.6348668770025","3.82845270739267"
"938","195306","43.6151326224526","3.82777700075621"
"939","195307","43.6151316963277","3.87790112180437"
"940","195308","43.6159964815469","3.88038325377374"
"941","19530A","43.6175236199649","3.87421438749902"
"942","19530B","43.6041459857946","3.87098450720987"
"943","19530C","43.6065911907556","3.87175253331338"
"944","19530D","43.6364638974444","3.83907440369228"
"945","19530E","43.5990398687037","3.87382249395046"
"946","19530F","43.6340466424812","3.83271946634557"
"947","195310","43.6215175521492","3.86605559406769"
"948","195311","43.6181291369178","3.88063507174991"
"949","195312","43.6219520418431","3.87243040485509"
"950","195313","43.5809007256871","3.85686261766386"
"951","195314","43.6326561291519","3.83330624681162"
"952","195315","43.5954928533672","3.86691769507638"
"953","195316","43.6181467328258","3.89143639684357"
"954","195317","43.6340445026136","3.83054610412"
"955","195349","43.6160895770996","3.86307044003536"
"956","19534A","43.603392216725","3.89365468910421"
"957","19534B","43.6127684179265","3.86483066805636"
"958","19534C","43.6124114740597","3.86027365331915"
"959","19534D","43.6062957663431","3.89250288572146"
"960","19534E","43.5983812664388","3.88159619664668"
"961","19534F","43.6010976887495","3.87817843161542"
"962","195350","43.6114790653149","3.86505000435693"
"963","195351","43.602144631591","3.89347468814844"
"964","195352","43.6068960573868","3.87111965532472"
"965","195353","43.6184589744373","3.84817048364562"
"966","195354","43.6128247411693","3.86904127456069"
"967","195355","43.6122399617362","3.86655687821758"
"968","195356","43.6028352564588","3.8692218377048"
"969","195357","43.6010606901859","3.87815571956503"
"970","195358","43.6183732057146","3.848231441081"
"971","195359","43.6127855132244","3.86480241934362"
"972","19535A","43.6097486432723","3.86451389088347"
"973","19535B","43.6120971190216","3.86141702186592"
"974","19535C","43.6062732084068","3.89166733417824"
"975","19535D","43.6065055607355","3.88339775042675"
"976","19535E","43.6045583803207","3.87824188917875"
"977","195A44","43.61063920121","3.84951104672268"
"978","195A45","43.6106439202776","3.86332150366945"
"979","195A46","43.6068363295889","3.87120170342416"
"980","195A47","43.6059138533871","3.88653712153632"
"981","195A48","43.6073929304257","3.88697675429285"
"982","195A49","43.6153472504513","3.85527186885724"
"983","195A4A","43.6021031938909","3.89528243886662"
"984","195A4B","43.6152277725973","3.86397627338829"
"985","195A4C","43.6097960899578","3.86375007190895"
"986","195A4D","43.6106039378566","3.8625360981315"
"987","195A4E","43.6052869774771","3.86618590977048"
"988","195A4F","43.6111453715715","3.86206408386579"
"989","195A50","43.6147740556665","3.85700636782042"
"990","195A51","43.6062024786561","3.89273850854386"
"991","195A52","43.6022427340431","3.89336099419393"
"992","195A53","43.6101447092369","3.86992737650871"
"993","195A54","43.6100127375047","3.86311560526076"
"994","195A55","43.6089715889275","3.86787607000008"
"995","195A56","43.611438640033","3.8578455761301"
"996","195A57","43.6154828854812","3.85573701859846"
"997","195A58","43.6145692560091","3.86836342658557"
"999","195A5A","43.6144772506718","3.85746149992758"
"1000","195A5B","43.6147834217795","3.85703299186355"
"1001","195A5C","43.6105594075331","3.86895072569109"
"1002","195A5D","43.618425004548","3.84820577718324"
"1003","195A5E","43.603612852039","3.89581485386941"
"1004","195A5F","43.6101490638999","3.87000364952723"
"1005","194AEC","43.6033819805654","3.88770387278248"
