num_col,flux,volume,modele,ss_quart,commune,coord_x,coord_y,adresse,filling_level,hour_filling
OMe_0004,Ordures ménagères,3,Enterré,Sans objet hors Montpellier,CLAPIERS,771656.1083,6284628.2234,2 GR MARIE LACROIX,,
TS_0338,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,762944.5439,6280751.5376,45 R DE COURPOUYRAN,,
V_0812,Verre,3,Aérien,Sans objet hors Montpellier,SUSSARGUES,780416.5815,6290378.1015,20 CHE DE BOURGIDOUX,37.33333333,20260213132003
TSe_0130,Tri sélectif,3,Enterré,Centre Historique,MONTPELLIER,770530.7545,6279276.541,30 R DE LA ROCHELLE,,
V_0324,Verre,3,Aérien,Aiguerelles,MONTPELLIER,771893.5885,6278593.0816,147 R DU MOULIN DES SEPT CANS,92.55555556,20260213132003
V_0952,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,772665.308,6276883.3322,324 CHE DU FLOREAL,9.77777778,20260213132003
TS_0806,Tri sélectif,3,Aérien,Lemasson,MONTPELLIER,770445.2884,6277603.4437,1 R DE LA COSTA DORADA,,
V_0185,Verre,3,Aérien,Sans objet hors Montpellier,MONTFERRIER-SUR-LEZ,769519.5858,6285926.6149,95 MTE DES PICADOUS,25.77777778,20260213132003
Ve_0058,Verre,4,Enterré,Sans objet - Hors Montpellier,PRADES-LE-LEZ,770191.4645,6288283.8907,8 AV DES BARONNES,,
TS_0129,Tri sélectif,3,Aérien,Lemasson,MONTPELLIER,770313.1023,6277811.7154,120 R EMILE CHARTIER DIT ALAIN,,
OMe_0072,Ordures ménagères,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765396.8231,6281334.773,9104 DOM DE FONTCAUDE,,
V_0741,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,758843.1578,6269968.9371,501 R DES MASELIERS,,
V_0515,Verre,3,Aérien,Millénaire,MONTPELLIER,773362.1472,6279479.1185,450 R BADEN POWELL,24.66666667,20260213132003
BD_0280,Biodéchets,"0,24",Abri_bac,Sans objet - Hors Montpellier,JACOU,,,rue lou pradas,,
OMe_0064,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,772260.7642,6282108.8003,17 AV JEAN JAURES,,
BD_0017,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SAINT-GENIES-DES-MOURGUES,783546.8773,6289278.5119,61 R DE L EGALITE,,
V_0669,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,769405.4347,6270947.9972,140 R DE LA FIGUIERE,42.33333333,20260213132003
V_0295,Verre,3,Aérien,Les Cévennes,MONTPELLIER,769073.3014,6279567.7342,11 R DES SUREAUX,94,20260213132003
OM_0074,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,BAILLARGUES,780522.7814,6284226.2925,0 RUE ALFRED SAUVY,,
TS_0929,Tri sélectif,3,Aérien,Antigone,MONTPELLIER,772180.4135,6279344.4795,1130 AVENUE JEAN MERMOZ,,
TS_0217,Tri sélectif,3,Aérien,Sans objet hors Montpellier,RESTINCLIERES,783575.8752,6292230.7074,4 RTE DE BEAULIEU,,
TS_0123,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,,,,,
OM_0153,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,,,12 RUE JEAN MERMOZ,,
TS_0327,Tri sélectif,4,Aérien,Sans objet hors Montpellier,COURNONTERRAL,759641.7185,6270605.3392,924 NR NR,,
BD_0107,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,LE CRES,776123.3398,6283536.7396,17 AVENUE DES BALEARES,,
V_0199,Verre,3,Aérien,Les Hauts de Massane,MONTPELLIER,765509.5562,6282778.6061,631 AV DU COMTE DE NICE,4.66666667,20260213132003
TS_0268,Tri sélectif,4,Aérien,Figuerolles,MONTPELLIER,772456.5674,6276645.0795,75 RUE JOACHIM DU BELLAY,,
BD_0360,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,11 Rue des Mûriers,,
V_0440,Verre,3,Aérien,La Chamberte,MONTPELLIER,767933.5206,6278248.8002,950 ALL DE LA MARTELLE,8.44444444,20260213132003
V_0529,Verre,3,Aérien,Port Marianne,MONTPELLIER,772595.3312,6278505.3246,110 R FRUCTIDOR,,
BD_0441,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,17 rue du prado,,
V_0091,Verre,3,Aérien,Sans objet hors Montpellier,FABREGUES,763012.5903,6272666.8342,3 AV PASTEUR,,
V_0460,Verre,3,Aérien,Figuerolles,MONTPELLIER,769985.7768,6278507.1108,38 AV DE LA CROIX DU CAPITAINE,6.77777778,20260213132003
OM_0031,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768688.4435,6275387.4533,40 RUE PIERRE LAZAREFF,,
V_0644,Verre,3,Aérien,Sans objet hors Montpellier,VENDARGUES,777983.5608,6284494.8568,6 R DE L ABRIVADO,99.11111111,20260213132003
OM_0057,Ordures ménagères,4,Aérien,Port Marianne,MONTPELLIER,774345.6782,6278968.6561,2 PLACE DE LISBONNE,,
TSe_9071,Tri sélectif,5,Enterré,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,773019.9772,6281123.9294,58 R JEAN ANTOINE INJALBERT,,
OMe_0125,Ordures ménagères,5,Enterré,Les Beaux-Arts,MONTPELLIER,771069.8735,6280130.1967,26 R PROUDHON,,
V_0051,Verre,3,Aérien,Sans objet hors Montpellier,CASTRIES,778874.2771,6287741.7308,9 R DES COMBES,,
V_1089,Verre,3,Aérien,Sans objet hors Montpellier,CASTRIES,778761.7742,6286416.6136,26 RUE DE LA BANDIDO,,
BD_0434,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,29 rue de volhe,,
V_1043,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,769159.19,6270074.6343,761 LES SALINS,42.55555556,20260213132003
BD_0292,Biodéchets,"0,24",Abri_bac,Les Beaux-Arts,MONTPELLIER,,,31 Avenue  Saint-Lazare,,
TS_0180,Tri sélectif,4,Aérien,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,778941.4427,6293259.8281,2 AV CROIX DE MOUNIE,,
OMe_0184,Ordures ménagères,5,Enterré,Hôpitaux-Facultés,MONTPELLIER,768217.0664,6282950.8656,48 R GEORGES DENIZOT,,
V_0868,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,773139.8903,6274142.1264,13 R DE LA BASCULE,43,20260213132003
V_0672,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,771845.2213,6271633.7113,0 LE THOT,,
V_0074,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,757386.9609,6272865.2267,34 R DES BARRYS,,
TS_0893,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771559.3899,6280896.1959,66 AV DE CASTELNAU,,
V_0889,Verre,3,Aérien,Sans objet hors Montpellier,PIGNAN,761495.4005,6276651.2326,1 AV DU GENERAL DE GAULLE,26.11111111,20260213132003
V_0854,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,772802.7908,6281367.4752,425 R DES ANEMONES,,
BD_0064,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SAUSSAN,762383.7003,6275175.8138,1 R DES COMBES,,
BD_0246,Biodéchets,"0,24",Abri_bac,Millénaire,MONTPELLIER,773599.6947,6279978.8028,138 rue Alfred Nobel,,
TSe_0100,Tri sélectif,5,Enterré,Sans objet hors Montpellier,FABREGUES,763319.4042,6272559.3806,3 R GEORGE SAND,,
V_1039,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,768907.3645,6270763.5934,2 CHE DES QUATRE CANTONS,31.33333333,20260213132003
BD_0345,Biodéchets,0.24,Abri_bac,Aiguelongue,MONTPELLIER,,,343 Rue Georges Cuvier,,
OM_0108,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,LATTES,773763.5597,6275799.4845,32 AVENUE DE LA FONTVIN,,
TS_0813,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,770710.9053,6280034.1226,6 QU DU VERDANSON,,
TS_0136,Tri sélectif,3,Aérien,Lemasson,MONTPELLIER,770338.4563,6278070.9016,41 R SAINT CLEOPHAS,,
V_0838,Verre,3,Aérien,Sans objet hors Montpellier,PIGNAN,760913.216,6274887.0634,0 LES MOLIERES,,
TSe_0091,Tri sélectif,5,Enterré,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,767226.7018,6275478.3426,9177 LE FRAISSE,,
OMe_0061,Ordures ménagères,3,Enterré,Sans objet hors Montpellier,PEROLS,777263.5348,6274108.6494,18 R MARIE MARTIN,,
TS_0169,Tri sélectif,3,Aérien,La Pompignane,MONTPELLIER,772547.9363,6279605.976,662 AV DE LA POMPIGNANE,,
V_0638,Verre,3,Aérien,Sans objet hors Montpellier,SAUSSAN,762630.0883,6275194.4155,4 R DES PENITENTS,98.22222222,20260213132003
BD_0037,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SUSSARGUES,780956.0652,6290956.5897,DEVANT MAIRIE,,
TS_0312,Tri sélectif,3,Aérien,Sans objet hors Montpellier,GRABELS,767403.0875,6283622.7289,168 R DANTE ALIGHIERI,,
TSe_0060,Tri sélectif,5,Enterré,Boutonnet,MONTPELLIER,770010.3959,6280433.9261,102 ALL PIERRE BLANCHET,,
V_0029,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,772687.3603,6281940.4934,155 ALL DE LA ROSE DE FRANCE,,
V_0959,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,769567.9939,6273633.4711,9068 LA JASSE DE MAURIN,42.66666667,20260213132003
TS_0326,Tri sélectif,4,Aérien,Sans objet hors Montpellier,COURNONTERRAL,759794.4506,6271194.9881,0 NR NR,,
V_0847,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,762931.3089,6280779.5327,45 R DE COURPOUYRAN,,
Ve_0090,Verre,4,Enterré,Port Marianne,MONTPELLIER,772836.9757,6277946.4781,83 R DES JUSTES PARMI LES NATIONS,,
V_0191,Verre,3,Aérien,Sans objet - Hors Montpellier,MONTFERRIER-SUR-LEZ,769430.0353,6285809.963,2 R DU BELVEDERE,97.11111111,20260213132003
OM_0065,Ordures ménagères,4,Aérien,Aiguerelles,MONTPELLIER,772337.3897,6277126.0669,240 AVENUE DOCTEUR JACQUES FOURCADE,,
BD_0054,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,COURNONTERRAL,758088.6827,6273471.1023,2 R DES HUGUENOTS,,
TS_0182,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768911.6338,6275276.2824,9999 MAS DE GRILLE,,
BD_0115,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,LE CRES,775545.0996,6285085.8093,2 AVENUE DE LA SAUVAGINE,,
OM_0075,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,BAILLARGUES,781189.2305,6284231.9029,0 AVENUE DU GOLF,,
V_0735,Verre,3,Aérien,Croix d'Argent,MONTPELLIER,769612.7578,6276018.9493,153 IMP FRANCIS POULENC,6.88888889,20260213132003
TSe_9064,Tri sélectif,5,Enterré,Port Marianne,MONTPELLIER,773025.3867,6278147.7795,1070 AV NINA SIMONE,,
TSe_0028,Tri sélectif,4,Enterré,Sans objet hors Montpellier,PEROLS,775885.6948,6275002.1043,145 CHE DE LA GARRIGUE,,
V_0111,Verre,4,Aérien,Sans objet hors Montpellier,GRABELS,764277.9424,6283381.6604,4 R DE LA MOSSON,43.11111111,20260213132003
V_0518,Verre,3,Aérien,Sans objet hors Montpellier,VENDARGUES,776794.9461,6284434.8819,795 AVENUE DES BIGOS,,
V_0655,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,768773.6407,6270365.6656,23 R DES PALOURDES,91.77777778,20260213132003
TS_0635,Tri sélectif,3,Aérien,Gares,MONTPELLIER,771773.0004,6278823.0599,11 QU LAURENS,,
TSe_0158,Tri sélectif,3,Enterré,Croix d'Argent,MONTPELLIER,,,,,
BD_0271,Biodéchets,"0,24",Abri_bac,Port Marianne,MONTPELLIER,772061.3589,6278861.9212,2 chemin des Barques,,
V_1087,Verre,3,Aérien,Boutonnet,MONTPELLIER,770397.9851,6280286.5272,28 AV BOUISSON BERTRAND,-18,20260213132003
V_0993,Verre,3,Aérien,Alco,MONTPELLIER,767804.8,6280658.0234,9999 R RIGOBERTA MENCHU,,
V_0550,Verre,3,Aérien,Sans objet hors Montpellier,MURVIEL-LES-MONTPELLIER,759980.5508,6278801.653,1724 AV DU CLAPAS,92.77777778,20260213132003
V_0774,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,766433.4684,6274461.8219,17 R DE LOUN,16.33333333,20260213132003
TSe_0016,Tri sélectif,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765396.3855,6281345.6853,9104 DOM DE FONTCAUDE,,
OMe_0079,Ordures ménagères,5,Enterré,Croix d'Argent,MONTPELLIER,769989.3707,6276943.8703,16 R FRANCOISE DOLTO,,
V_0650,Verre,3,Aérien,Sans objet hors Montpellier,VENDARGUES,778688.6947,6285118.0045,6 AV MENDES FRANCE,96.55555556,20260213132003
V_0557,Verre,3,Aérien,Sans objet hors Montpellier,PEROLS,777018.8633,6273993.5443,9999 PL DU GENERAL DE GAULLE,,
TS_0675,Tri sélectif,5,Aérien,Port Marianne,MONTPELLIER,772653.2869,6278447.5085,46 R DE FAMAGOUSTE,,
Ve_0106,Verre,4,Enterré,Sans objet hors Montpellier,CASTRIES,778649.6609,6288004.5226,39 R JEAN FRANCOIS CAMBACERES,,
TSe_0018,Tri sélectif,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765396.5865,6281333.3901,9104 DOM DE FONTCAUDE,,
V_0262,Verre,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,768442.2129,6282478.8168,1450 RTE DE GANGES,59.55555556,20260213132003
BD_0423,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,1689 Avenue de l'Europe,,
V_1070,Verre,4,Aérien,Sans objet hors Montpellier,MONTFERRIER-SUR-LEZ,770036.5751,6286727.7543,7 POLE D'ACTIVITE SAINTE JULIE,23.55555556,20260213132003
Ve_0160,Verre,4,Enterré,Pas du Loup,MONTPELLIER,768632.8984,6277142.7297,340 R DU MAS DE NEGRE,,
Ve_0027,Verre,5,Enterré,Sans objet - Hors Montpellier,LE CRES,776145.3736,6283752.7602,AVENUE DES BALEARES,,
TS_0854,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,774366.0984,6278131.4822,450 R DU MAS DE BROUSSE,,
TS_0833,Tri sélectif,3,Aérien,Les Cévennes,MONTPELLIER,769258.6131,6279856.1203,46 AV DE L ECOLE D AGRICULTURE GABRIEL BUCHET,,
V_0019,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,774297.006,6282640.7943,191 DRAILLE DU MARBRE,,
BD_0374,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,22 Avenue  le Bernin,,
TSe_9085,Tri sélectif,5,Enterré,Sans objet hors Montpellier,GRABELS,767286.0996,6283836.2705,47 IMP DE LA VALSIERE,,
BD_0302,Biodéchets,0.24,Abri_bac,La Pompignane,MONTPELLIER,772731.4153,6280470.1187,16 rue Louise Michel,,
V_0475,Verre,3,Aérien,Aiguerelles,MONTPELLIER,772442.9588,6277795.8966,1159 AV DU PONT TRINQUAT,21,20260213132003
OMe_0023,Ordures ménagères,3,Enterré,Centre Historique,MONTPELLIER,770550.8331,6279210.8183,18 R DES BALANCES,,
V_0381,Verre,3,Aérien,Alco,MONTPELLIER,767416.533,6280020.9055,3 R DES NIVEOLES,33.44444444,20260213132003
V_0821,Verre,3,Aérien,Sans objet hors Montpellier,BEAULIEU,782383.2239,6292094.6274,33 AV DE SAINT GENIES,37.22222222,20260213132003
TS_0403,Tri sélectif,3,Aérien,Croix d'Argent,MONTPELLIER,769851.7712,6276537.369,4480 BD PAUL VALERY,,
Ve_0168,Verre,3,Enterré,Sans objet hors Montpellier,COURNONSEC,756410.182,6271584.5243,10 RUE DES BLAQUES,,
OMe_0017,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770531.8358,6278914.0109,11 CRS GAMBETTA,,
OM_0018,Ordures ménagères,3,Aérien,Gares,MONTPELLIER,,,,,
BD_0193,Biodéchets,0.24,Abri_bac,Sans objet hors Montpellier,PRADES-LE-LEZ,,,90 Rue De La Ducque (  place pmr ),,
Ve_0026,Verre,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765368.0202,6281148.9683,5025 FONTCAUDE,,
OMe_0122,Ordures ménagères,4,Enterré,Les Beaux-Arts,MONTPELLIER,771068.63,6280131.1757,26 R PROUDHON,,
V_0333,Verre,3,Aérien,Alco,MONTPELLIER,768702.9029,6280903.7322,45 ALL DU MOURVEDRE,15,20260213132003
TS_0394,Tri sélectif,4,Aérien,Millénaire,MONTPELLIER,,,645 RUE DE LA VIEILLE POSTE,,
OM_0040,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,JACOU,772806.2263,6284748.0097,10 RUE DES FRERES LUMIERE,,
OM_0073,Ordures ménagères,4,Aérien,Millénaire,MONTPELLIER,773911.3804,6280158.8756,52 RUE D ODIN,,
BD_0379,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,1 Avenue Hector Berlioz,,
OMe_0207,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,,,,,
V_0723,Verre,3,Aérien,Les Cévennes,MONTPELLIER,768405.7947,6279273.4327,310 R DE LA TAILLADE,16.11111111,20260213132003
OMe_0138,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770193.3157,6279209.4199,49 R DU FAUBOURG DU COURREAU,,
TS_0024,Tri sélectif,3,Aérien,Aiguelongue,MONTPELLIER,770909.7021,6283676.0767,5154 LE LEZ,,
V_0684,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,775069.742,6282517.6575,740 RTE DE NIMES,,
TSe_0086,Tri sélectif,3,Enterré,Les Arceaux,MONTPELLIER,,,5 BOULEVARD DES ARCEAUX,,
V_0604,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,774153.3949,6283530.3425,351 AV DU MARECHAL DE LATTRE DE TASSIGNY,,
OM_0047,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,VENDARGUES,776568.4234,6283874.1202,795 RUE DE LA MARBRERIE,,
TS_0963,Tri sélectif,4,Aérien,Centre Historique,MONTPELLIER,,,,,
TS_0159,Tri sélectif,3,Aérien,Lemasson,MONTPELLIER,770244.6306,6277505.7184,229 R DE L ECOLE REPUBLICAINE,,
BD_0039,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,VENDARGUES,778706.9089,6285790.4641,22 RUE DES LAVANDINS,,
V_0782,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768158.5323,6275501.1749,0 PUECH LONG,30.77777778,20260213132003
V_0725,Verre,3,Aérien,La Paillade,MONTPELLIER,766526.5749,6280403.0926,9999 RPT MERCE CUNNINGHAM,9.11111111,20260213132003
V_1031,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,773057.3856,6280836.4103,7 AV DE LA VOLHE,,
Ve_0042,Verre,3,Enterré,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,768465.2724,6270359.5999,15 R DES NASSES,,
BD_0462,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,19 rue du marechal massena,,
OM_0082,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,CLAPIERS,772657.4784,6285068.4431,3 AVENUE DE L EUROPE,,
TS_0636,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,773698.8039,6279135.3918,41 R LE TITIEN,,
OM_0077,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,773867.2285,6281020.9555,2000 AVENUE MARCEL DASSAULT,,
TS_0913,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,773863.5856,6278409.6896,174 AV NINA SIMONE,,
OM_0166,Ordures ménagères,3,Aérien,La Paillade,MONTPELLIER,,,21 RUE DES PLANETES,,
TS_0229,Tri sélectif,4,Aérien,Croix d'Argent,MONTPELLIER,770053.222,6276486.5855,217 RUE DE CHOLET,,
BD_0044,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,COURNONTERRAL,758721.5405,6273713.492,1 RTE DE PIGNAN,,
OMe_0188,Ordures ménagères,4,Enterré,Aiguerelles,MONTPELLIER,772424.1872,6277987.3668,75 ALL DES CIRSES DE MONTPELLIER,,
V_0543,Verre,3,Aérien,Figuerolles,MONTPELLIER,769841.6155,6278719.2137,24 R DE CLARET,93.66666667,20260213132003
TS_0101,Tri sélectif,3,Aérien,Gares,MONTPELLIER,771469.539,6278986.3978,21 AV DU PONT JUVENAL,,
BD_0031,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,BEAULIEU,782831.4209,6292471.1055,21 R DES CHENES,,
TS_0107,Tri sélectif,3,Aérien,Boutonnet,MONTPELLIER,770094.8572,6280814.3695,7 R EMILE DUPLOYE,,
BD_0125,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,BAILLARGUES,782212.1459,6285713.3861,2 ALLEE LEON CORDES,,
V_0308,Verre,3,Aérien,Les Beaux-Arts,MONTPELLIER,771445.1133,6281185.7975,27 R DE L HIRONDELLE,,
OMe_0022,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,SAINT-DREZERY,,,1 AVENUE DU BERANGE,,
V_0555,Verre,3,Aérien,La Chamberte,MONTPELLIER,767897.3969,6279202.3594,836 R FRANCOIS DEZEUZE,5.22222222,20260213132003
OM_0100,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,PEROLS,775687.0417,6276174.6601,45 IMPASSE JOSEPH ALOIS SCHUMPETER,,
TS_0034,Tri sélectif,3,Aérien,Les Aubes,MONTPELLIER,772118.7703,6280895.4567,1088 AV XAVIER DE RICARD,,
TSe_0108,Tri sélectif,4,Enterré,Sans objet hors Montpellier,CLAPIERS,772125.1539,6284440.9094,15 R DU CARIGNAN,,
OMe_0202,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,MURVIEL-LES-MONTPELLIER,759328.1552,6278754.8615,12 R DES PLATANES,,
V_0584,Verre,3,Aérien,Sans objet hors Montpellier,PRADES-LE-LEZ,769525.5308,6288661.4332,412 RTE DE MONTPELLIER,23.66666667,20260213132003
TS_0887,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768369.0125,6280673.5846,851 AV DU PROFESSEUR LOUIS RAVAZ,,
BD_0197,Biodéchets,0.24,Abri_bac,Sans objet hors Montpellier,PRADES-LE-LEZ,,,94 Rue Roucayrol,,
TS_0305,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,LE CRES,776192.1869,6284244.8511,18 R DES CHANTERELLES,,
V_0499,Verre,3,Aérien,Sans objet hors Montpellier,JUVIGNAC,763767.2661,6280134.2915,29 RUE DES TERRES DU SUD,,
V_0516,Verre,3,Aérien,Millénaire,MONTPELLIER,773341.6986,6279693.3487,214 R LOUIS LEPINE,89.33333333,20260213132003
TS_0653,Tri sélectif,3,Aérien,Gares,MONTPELLIER,771300.9682,6278458.3533,33 BD RABELAIS,,
V_0830,Verre,3,Aérien,Sans objet hors Montpellier,BAILLARGUES,781208.6807,6285378.0604,380 RTE DE CASTRIES,,
OMe_0056,Ordures ménagères,3,Enterré,Centre Historique,MONTPELLIER,770523.13,6279545.4608,2 R DU PALAIS DES GUILHEM,,
V_1123,Verre,3,Aérien,Sans objet hors Montpellier,PEROLS,775662.923,6273827.6946,3035 RTE DE PEROLS,,
TS_0892,Tri sélectif,3,Aérien,Boutonnet,MONTPELLIER,769764.6765,6280872.148,6 R DES HOSPICES,,
V_0149,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,772536.5496,6275946.8046,115 R DE LA PREMIERE ECLUSE,,
TSe_9072,Tri sélectif,4,Enterré,Sans objet hors Montpellier,BEAULIEU,782534.7977,6291912.9773,9326 LES COMBES,,
BD_0289,Biodéchets,"0,24",Abri_bac,Les Beaux-Arts,MONTPELLIER,,,47 rue de la cavalerie,,
V_0042,Verre,3,Aérien,Croix d'Argent,MONTPELLIER,769396.5631,6275217.0351,3490 AV ETIENNE MEHUL,9.44444444,20260213132003
Ve_0186,Verre,3,Enterré,Croix d'Argent,MONTPELLIER,,,,,
Ve_0060,Verre,3,Enterré,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,769503.3872,6270544.9128,2 R DES STERNES,,
TS_0945,Tri sélectif,4,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768002.7037,6274884.6875,0 AVENUE DE LA CONDAMINE,,
TSe_9088,Tri sélectif,5,Enterré,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,773948.4325,6284269.7094,84 R SAINTE THERESE DE CALCUTTA,,
TS_0319,Tri sélectif,3,Aérien,Sans objet hors Montpellier,LATTES,772136.5038,6273743.546,1250 ALL DE SAINT PIERRE,,
TS_0283,Tri sélectif,4,Aérien,Sans objet hors Montpellier,GRABELS,766753.2414,6283283.5266,980 RUE FRANCOIS RANCHIN,,
TS_0016,Tri sélectif,3,Aérien,Sans objet hors Montpellier,CASTRIES,778606.5426,6287306.2001,141 R DE LA GALUSTE,,
OMe_0123,Ordures ménagères,3,Enterré,Les Beaux-Arts,MONTPELLIER,771166.0399,6280057.5576,8 PL DES BEAUX ARTS,,
BD_0024,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SAINT-GENIES-DES-MOURGUES,782668.0157,6289258.9611,CHEMIN DES PEYROUSES,,
V_0251,Verre,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,769547.855,6281294.2076,79 IMP GEORGES COSTES,,
V_0603,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-GENIES-DES-MOURGUES,783439.908,6289426.2922,158 R D ENCORNET,,
BD_0460,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,2 rue du clos des chenes,,
TSe_9005,Tri sélectif,4,Enterré,Port Marianne,MONTPELLIER,772298.2764,6278738.096,250 AV DES DROITS DE L HOMME,,
TSe_9035,Tri sélectif,5,Enterré,Croix d'Argent,MONTPELLIER,769243.574,6276371.9465,270 RAMB RAMBLA DES CALISSONS,,
TSe_9019,Tri sélectif,4,Enterré,Port Marianne,MONTPELLIER,772510.7437,6278361.3985,52 R DE SYRACUSE,,
V_0978,Verre,3,Aérien,Sans objet hors Montpellier,LE CRES,776215.4697,6285116.8636,29 AV MONTERONI D ARBIA,,
V_0510,Verre,3,Aérien,Millénaire,MONTPELLIER,774167.1123,6279423.111,149 R ALBERT JACQUARD,76.88888889,20260213132003
BD_0428,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,1 impasse salvias,,
V_0849,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,762636.6289,6279669.1062,80 CHE MAS DE BUISSON,15.55555556,20260213132003
